Wall time,Step,Value
1749164447.104913,228000,1.0
1749164478.054114,228200,1.0
1749164546.7493505,228700,1.0
1749164560.6860533,228800,1.0
1749164603.5846925,229100,1.0
1749164617.410999,229200,1.0
1749164631.8018856,229300,1.0
1749164675.1925938,229600,1.0
1749164704.7673638,229800,1.0
1749167905.4581113,230000,1.0
1749167919.7539663,230100,1.0
1749167947.7580142,230300,1.0
1749168005.0177097,230700,1.0
1749168019.3548322,230800,1.0
1749168084.5143535,231200,1.0
1749168128.9463797,231500,1.0
1749168201.1662536,232000,1.0
1749168230.0070918,232200,1.0
1749168258.6655273,232400,1.0
1749171438.9597776,232600,1.0
1749171523.5121927,233200,1.0
1749171551.7618122,233400,1.0
1749171596.3486555,233700,1.0
1749171681.6725888,234300,1.0
1749171695.6951983,234400,1.0
1749171752.6676104,234800,1.0
1749174974.8564668,235200,1.0
1749174988.3004348,235300,1.0
1749175031.998956,235600,1.0
1749175076.8882642,235900,1.0
1749175105.6872535,236100,1.0
1749175176.5638835,236600,1.0
1749175218.7835305,236900,1.0
1749178502.6624584,237600,1.0
1749178516.8384588,237700,1.0
1749178655.3004205,238700,1.0
1749178696.4655974,239000,1.0
1749178725.7462535,239200,1.0
1749178785.7646887,239600,1.0
1749178829.4233909,239900,1.0
1749182092.576297,240500,1.0
1749182134.7319562,240800,1.0
1749182219.494983,241400,1.0
1749182248.97441,241600,1.0
1749182263.1948597,241700,1.0
1749182278.0143769,241800,1.0
1749182292.2756095,241900,1.0
1749182376.0535164,242400,1.0
1749185577.8521812,242600,1.0
1749185632.1935842,243000,1.0
1749185702.9950771,243500,1.0
1749185776.5548265,244000,1.0
1749185790.569031,244100,1.0
1749185805.2994487,244200,1.0
1749185819.993296,244300,1.0
1749185860.8166828,244600,1.0
1749185873.74514,244700,1.0
1749185886.4851906,244800,1.0
1749185899.0101225,244900,1.0
1749189444.2183695,245100,1.0
1749189492.039204,245400,1.0
1749189523.2246842,245600,1.0
1749189663.1663163,246500,1.0
1749189694.9136422,246700,1.0
1749189709.9301946,246800,1.0
1749189741.8236756,247000,1.0
1749189757.1935542,247100,1.0
1749193247.2608664,247500,1.0
1749193261.8145437,247600,1.0
1749193290.9313576,247800,1.0
1749193319.2099106,248000,1.0
1749193348.9758527,248200,1.0
1749193421.730647,248700,1.0
1749193437.1987758,248800,1.0
1749193452.0507865,248900,1.0
1749193539.5746872,249500,1.0
1749193581.602915,249800,1.0
1749196894.8564546,250400,1.0
1749196923.558052,250600,1.0
1749196937.986287,250700,1.0
1749196951.7180166,250800,1.0
1749197022.7146037,251300,1.0
1749197151.2859027,252200,1.0
1749197180.09679,252400,1.0
1749200399.2296193,252500,1.0
1749200484.3997846,253100,1.0
1749200499.5887206,253200,1.0
1749200515.3218396,253300,1.0
1749200531.227725,253400,1.0
1749200548.949645,253500,1.0
1749200582.4891567,253700,1.0
1749200619.7564275,253900,1.0
1749200637.722652,254000,1.0
1749200654.2001717,254100,1.0
1749200670.6904898,254200,1.0
1749200719.0327518,254500,1.0
1749200752.1957684,254700,1.0
1749200768.055848,254800,1.0
1749204166.125554,255100,1.0
1749204180.6082463,255200,1.0
1749204194.7184715,255300,1.0
1749204223.3681927,255500,1.0
1749204264.338325,255800,1.0
1749204306.5228436,256100,1.0
1749204406.9990592,256800,1.0
1749204451.0127342,257100,1.0
1749207693.5292346,257500,1.0
1749207737.028719,257800,1.0
1749207764.6193695,258000,1.0
1749207778.6964967,258100,1.0
1749207807.6132588,258300,1.0
1749207862.7978122,258700,1.0
1749207891.7469168,258900,1.0
1749207920.9734597,259100,1.0
1749207950.2895937,259300,1.0
1749207964.4818769,259400,1.0
1749208006.2030125,259700,1.0
1749208036.1142724,259900,1.0
1749211427.2093337,260400,1.0
1749211455.6259606,260600,1.0
1749211470.2948027,260700,1.0
1749211558.006982,261300,1.0
1749211572.8029134,261400,1.0
1749211631.7082813,261800,1.0
1749211646.490795,261900,1.0
1749211717.9736147,262400,1.0
