Wall time,Step,Value
1748898845.4057648,27650,-61.455078125
1748899109.0430057,28150,-61.115234375
1748899318.1304038,28550,-61.5234375
1748899370.6452923,28650,-61.072265625
1748899449.4272757,28800,-60.501953125
1748899475.7667687,28850,-61.6484375
1748899554.9660122,29000,-61.08203125
1748899712.7611706,29300,-61.12890625
1748899765.0060196,29400,-61.619140625
1748899870.0980608,29600,-61.154296875
1748902245.7585092,30100,-62.044921875
1748902322.9912682,30250,-61.708984375
1748902374.691906,30350,-62.4921875
1748902477.6975453,30550,-61.931640625
1748902552.0542758,30700,-61.828125
1748902912.4381664,31400,-61.12109375
1748903142.7491372,31850,-61.630859375
1748903297.4069993,32150,-61.896484375
1748903451.435102,32450,-62.052734375
1748905667.2824128,32550,-61.302734375
1748905814.7742853,32850,-62.4609375
1748905863.3562744,32950,-62.05078125
1748905887.528755,33000,-61.384765625
1748905961.3070693,33150,-61.705078125
1748905986.8610063,33200,-62.234375
1748906037.9567156,33300,-61.791015625
1748906086.5620687,33400,-61.357421875
1748906135.8330584,33500,-62.078125
1748906161.4576378,33550,-62.2890625
1748906365.4018748,33950,-61.68359375
1748906442.7061722,34100,-61.25
1748906620.135065,34450,-61.796875
1748906668.8610783,34550,-61.62109375
1748906788.3224397,34800,-61.5234375
1748909054.6836367,35000,-61.943359375
1748909233.7584615,35350,-62.568359375
1748909412.4539034,35700,-62.52734375
1748909746.858797,36350,-62.3984375
1748910130.8312752,37100,-61.75
1748910207.7939646,37250,-61.419921875
1748912518.517734,37550,-61.958984375
1748912595.8508646,37700,-61.53515625
1748912647.393209,37800,-61.912109375
1748912699.0068307,37900,-62.048828125
1748912751.1090765,38000,-61.537109375
1748912802.7238572,38100,-61.70703125
1748912932.2108455,38350,-61.89453125
1748912957.840999,38400,-61.826171875
1748913064.161289,38600,-61.75
1748913190.762623,38850,-62.271484375
1748913494.9989872,39450,-62.091796875
1748913520.7098289,39500,-62.158203125
1748913598.4501355,39650,-62.26171875
1748913727.949991,39900,-61.79296875
1748913753.7906325,39950,-62.060546875
1748916157.1271741,40450,-62.390625
1748916286.454973,40700,-62.646484375
1748916311.9664516,40750,-61.763671875
1748916414.5586774,40950,-61.939453125
1748916466.3678327,41050,-62.51953125
1748916595.2060504,41300,-61.583984375
1748916621.0160742,41350,-62.8515625
1748916646.5066257,41400,-61.966796875
1748916723.1805215,41550,-62.349609375
1748916983.082171,42050,-62.20703125
1748917187.6510046,42450,-62.591796875
1748919369.1744149,42500,-62.173828125
1748919496.3962572,42750,-61.91015625
1748919618.8739083,43000,-61.537109375
1748919767.229679,43300,-61.9296875
1748919791.7663023,43350,-61.90625
1748919893.067931,43550,-62.32421875
1748920021.8366597,43800,-61.873046875
1748920202.4778652,44150,-62.18359375
1748920228.1704516,44200,-62.330078125
1748920279.8539674,44300,-61.9765625
1748920332.2305322,44400,-62.220703125
1748922864.3017485,45050,-61.939453125
1748922890.6838992,45100,-62.796875
1748922943.189283,45200,-62.03515625
1748923170.1380372,45650,-62.15234375
1748923608.679039,46500,-62.115234375
1748923634.7969995,46550,-62.36328125
1748923712.6482844,46700,-62.703125
1748923764.7362518,46800,-61.865234375
1748923868.677591,47000,-62.046875
1748923920.110261,47100,-61.916015625
1748926602.4465141,48100,-62.314453125
1748926911.7960093,48700,-62.046875
1748926988.7175603,48850,-62.71875
1748927113.9268358,49100,-62.255859375
1748927345.850184,49550,-62.400390625
1748927447.837499,49750,-61.814453125
1748929843.9295037,50200,-61.76171875
1748929895.5329883,50300,-62.359375
1748929946.490683,50400,-62.06640625
1748930022.8111992,50550,-62.40625
1748930386.274909,51250,-61.71484375
1748930567.7976208,51600,-62.009765625
1748930594.1376975,51650,-61.876953125
1748930698.1029432,51850,-62.470703125
1748930800.6058002,52050,-62.330078125
1748930851.8472629,52150,-62.07421875
1748930928.8150396,52300,-62.21875
1748933277.6199887,52650,-62.58203125
1748933304.2050495,52700,-61.888671875
1748933330.7665627,52750,-62.15234375
1748933356.981315,52800,-62.404296875
1748933409.2543035,52900,-62.517578125
1748933539.161674,53150,-62.275390625
1748933565.2449088,53200,-62.94921875
1748933590.4876165,53250,-62.017578125
1748933746.5151732,53550,-62.51953125
1748933846.1928725,53750,-61.68359375
1748934103.0430589,54250,-62.025390625
1748934157.1397524,54350,-62.154296875
1748934183.365743,54400,-62.544921875
1748934235.4822521,54500,-62.244140625
1748937485.3914523,56550,-62.654296875
1748937537.5110078,56650,-62.435546875
1748937873.5016081,57300,-62.498046875
1748940188.769545,57550,-62.71875
1748940214.7298043,57600,-63.396484375
1748940265.7446043,57700,-62.44140625
1748940291.776932,57750,-62.802734375
1748940317.76126,57800,-62.5703125
1748940421.9622562,58000,-62.568359375
1748940525.389199,58200,-63.583984375
1748940629.6873062,58400,-62.54296875
1748940655.5971966,58450,-62.322265625
1748940810.9937966,58750,-62.244140625
1748941043.439433,59200,-62.837890625
1748941301.8463817,59700,-63.341796875
1748943608.1150713,60000,-62.6171875
1748943634.8393364,60050,-62.2890625
1748943870.9015644,60500,-62.630859375
1748944002.5465808,60750,-62.345703125
1748944158.100078,61050,-63.16796875
1748944287.9635344,61300,-62.216796875
1748944470.312906,61650,-62.4765625
1748944627.3264291,61950,-62.56640625
1748944679.3998134,62050,-62.763671875
1748944731.7012193,62150,-62.57421875
1748944835.5906332,62350,-63.2734375
1748944887.0535686,62450,-62.83984375
1748947097.430165,62500,-62.84375
1748947202.4468784,62700,-62.7578125
1748947228.6298082,62750,-62.9375
1748947281.2909503,62850,-63.5703125
1748947307.5718915,62900,-62.958984375
1748947386.0503094,63050,-63.03515625
1748947412.238535,63100,-62.595703125
1748947516.1466136,63300,-62.916015625
1748947597.4379442,63450,-62.193359375
1748947676.6379921,63600,-62.576171875
1748947781.8787315,63800,-62.32421875
1748947860.3921232,63950,-63.130859375
1748947886.6318038,64000,-62.59765625
1748948066.6476464,64350,-62.775390625
1748950648.4658577,65100,-63.333984375
1748950779.208265,65350,-63.580078125
1748950833.6979606,65450,-63.47265625
1748950940.0503511,65650,-62.599609375
1748950966.6101692,65700,-63.123046875
1748951045.5981781,65850,-62.5859375
1748951255.9170759,66250,-62.150390625
1748951309.006103,66350,-63.365234375
1748951336.1129568,66400,-62.6953125
1748951418.171676,66550,-62.947265625
1748951444.298222,66600,-62.625
1748951549.0634797,66800,-62.51953125
1748951705.2275975,67100,-62.1015625
1748951756.895968,67200,-63.2578125
1748954168.5387626,67650,-63.16796875
1748954776.2459915,68800,-62.1640625
1748957651.6783912,70100,-63.30859375
1748957916.0462646,70600,-62.751953125
1748957942.1512713,70650,-62.6953125
1748957968.5871615,70700,-63.43359375
1748958047.5145288,70850,-62.572265625
1748958100.0738878,70950,-62.06640625
1748958180.474713,71100,-62.75390625
1748958207.3460042,71150,-62.591796875
1748958260.6731644,71250,-62.125
1748958741.554771,72150,-62.904296875
1748958768.4819834,72200,-63.373046875
1748958822.1933846,72300,-62.87109375
1748961314.4241192,72900,-63.177734375
1748961418.057521,73100,-63.166015625
1748961546.6618936,73350,-62.91796875
1748961621.1512103,73500,-63.31640625
1748961826.5016177,73900,-62.6953125
1748961851.7576911,73950,-63.294921875
1748961877.789261,74000,-62.91796875
1748962032.710266,74300,-62.947265625
1748962136.251462,74500,-63.173828125
1748962188.3277683,74600,-62.76171875
1748964783.8781283,75350,-63.9765625
1748964883.901494,75550,-63.43359375
1748965040.683426,75850,-63.037109375
1748965119.7787755,76000,-63.724609375
1748965331.062334,76400,-62.892578125
1748965384.067537,76500,-63.060546875
1748965411.453954,76550,-63.126953125
1748965439.712801,76600,-62.802734375
1748965683.785458,77050,-63.203125
1748965736.6606648,77150,-63.14453125
1748965761.8847756,77200,-63.56640625
1748965787.5910487,77250,-62.880859375
1748965893.5340936,77450,-63.2890625
1748968221.5240986,77700,-63.09375
1748968410.7611377,78050,-63.384765625
1748968777.8717656,78750,-62.611328125
1748968829.2519348,78850,-63.677734375
1748968855.4916945,78900,-63.083984375
1748969010.458526,79200,-63.21484375
1748969062.4975526,79300,-63.025390625
1748969349.024196,79850,-63.560546875
1748971627.6412697,80050,-62.994140625
1748971652.5998397,80100,-63.525390625
1748972047.270297,80850,-63.1015625
1748972098.8071547,80950,-62.818359375
1748972125.614211,81000,-63.638671875
1748972178.9217107,81100,-63.140625
1748972205.2672715,81150,-62.931640625
1748972288.1713364,81300,-62.666015625
1748972341.5316446,81400,-62.904296875
1748972420.966328,81550,-63.138671875
1748972447.2547886,81600,-62.775390625
1748972682.0432692,82050,-63.373046875
1748972735.5107262,82150,-63.431640625
1748972843.2350938,82350,-63.48828125
1748972870.05874,82400,-63.16796875
1748975159.0070705,82600,-63.888671875
1748975263.066573,82800,-63.1875
1748975289.5186841,82850,-63.623046875
1748975420.5309258,83100,-63.205078125
1748975653.2818806,83550,-63.447265625
1748975783.3759181,83800,-62.357421875
1748975862.9502113,83950,-62.716796875
1748976121.7242844,84450,-62.697265625
1748976227.6890583,84650,-63.0
1748978608.059194,85000,-63.0390625
1748979132.586034,86000,-63.34375
1748979641.1432261,86950,-63.0234375
1748979722.626269,87100,-63.15234375
1748979854.2000744,87350,-63.755859375
1748982121.9546542,87500,-63.314453125
1748982304.3494117,87850,-63.908203125
1748982572.0706828,88350,-63.31640625
1748982598.0699804,88400,-63.15625
1748982754.865735,88700,-63.5703125
1748982781.1055152,88750,-62.970703125
1748982860.1228714,88900,-63.125
1748982964.2277617,89100,-63.189453125
1748982990.0659852,89150,-63.12109375
1748983041.798018,89250,-63.576171875
1748983119.7232158,89400,-63.962890625
1748983172.382768,89500,-63.521484375
1748983224.9320536,89600,-63.130859375
1748983411.7243025,89950,-63.65625
1748985703.2238994,90150,-63.685546875
1748985920.295951,90550,-63.638671875
1748985998.5906582,90700,-63.82421875
1748986050.8701258,90800,-63.234375
1748986076.9743154,90850,-63.22265625
1748986154.8628352,91000,-63.541015625
1748986206.879535,91100,-63.0625
1748986232.6911721,91150,-62.978515625
1748986258.7748568,91200,-63.37890625
1748986603.186379,91850,-63.341796875
1748986865.8514895,92350,-63.8515625
1748989146.7716622,92500,-63.12890625
1748989199.7842753,92600,-63.9609375
1748989541.645291,93250,-62.955078125
1748989567.301713,93300,-63.505859375
1748989698.402688,93550,-63.802734375
1748989804.0907955,93750,-62.93359375
1748989830.302814,93800,-62.677734375
1748990117.624083,94350,-63.462890625
1748990169.499328,94450,-63.06640625
1748990221.545301,94550,-63.537109375
1748990325.861527,94750,-63.220703125
1748992656.8882186,95000,-63.1015625
1748992683.833145,95050,-62.87890625
1748992737.2378304,95150,-63.5703125
1748992790.2670743,95250,-63.328125
1748992870.9707656,95400,-63.3125
1748993179.7994056,96000,-63.376953125
1748993315.782468,96250,-62.671875
1748993394.558901,96400,-63.03515625
1748993525.3591275,96650,-62.91796875
1748993630.014316,96850,-63.236328125
1748993787.354048,97150,-63.615234375
1748996165.8889534,97500,-63.685546875
1748996293.0368433,97750,-63.96484375
1748996480.1504211,98100,-63.44140625
1748996532.4018767,98200,-64.177734375
1748996715.5726,98550,-63.806640625
1748996955.5466218,99000,-63.580078125
1748997115.1535618,99300,-63.2109375
1748997167.1427958,99400,-64.123046875
1748997297.641005,99650,-63.798828125
1748997323.6509557,99700,-63.84375
1748999938.1456878,100500,-62.888671875
1749000101.7572827,100800,-63.291015625
1749000344.5242476,101250,-62.91796875
1749000737.2876549,102000,-63.357421875
1749000762.1312191,102050,-63.537109375
1749000970.7854233,102450,-63.58203125
1749003214.495448,102550,-63.1953125
1749003293.9838953,102700,-63.185546875
1749003320.5658655,102750,-63.875
1749003373.778957,102850,-64.013671875
1749003506.3686857,103100,-63.4296875
1749003879.27012,103800,-63.095703125
1749003959.6509123,103950,-63.923828125
1749004038.157036,104100,-63.416015625
1749004144.8915708,104300,-63.478515625
1749004250.8152952,104500,-63.646484375
1749004330.0738685,104650,-63.58984375
1749004383.6751342,104750,-62.9765625
1749006852.1865773,105250,-63.77734375
1749006954.3915508,105450,-63.607421875
1749007003.8084295,105550,-63.357421875
1749007137.330132,105800,-63.21484375
1749007532.758006,106550,-63.658203125
1749007637.0984266,106750,-63.953125
1749007795.3260689,107050,-63.775390625
1749007875.962059,107200,-63.796875
1749007954.3240633,107350,-63.806640625
1749010198.4161353,107500,-63.37109375
1749010435.0233665,107950,-64.234375
1749010613.44889,108300,-63.353515625
1749010666.0825753,108400,-63.041015625
1749010824.907352,108700,-63.515625
1749010851.7454772,108750,-62.927734375
1749010878.4461844,108800,-63.060546875
1749010988.559849,109000,-63.5546875
1749011041.9542098,109100,-63.583984375
1749011252.3032358,109500,-63.6328125
1749011279.261541,109550,-63.61328125
1749011332.3409545,109650,-63.9921875
1749011358.9935546,109700,-64.185546875
1749011385.1878896,109750,-63.4453125
1749011411.608967,109800,-63.427734375
1749013886.3791587,110300,-63.58203125
1749014067.4692338,110650,-63.34375
1749014119.185785,110750,-63.294921875
1749014197.343069,110900,-63.421875
1749014304.1375048,111100,-63.33984375
1749014409.0619433,111300,-62.7421875
1749014514.5555217,111500,-63.509765625
1749014991.0366638,112400,-63.578125
1749017446.3664944,112850,-64.24609375
1749017728.0956178,113400,-63.38671875
1749017753.702574,113450,-63.099609375
1749017831.989783,113600,-63.40234375
1749017859.3081825,113650,-63.3515625
1749017938.55831,113800,-62.96875
1749018016.1790547,113950,-64.228515625
1749018042.0436616,114000,-63.68359375
1749018223.811093,114350,-63.314453125
1749018330.0375664,114550,-63.705078125
1749018383.057204,114650,-63.8125
1749018515.1000376,114900,-63.564453125
1749020928.5498888,115350,-64.572265625
1749020953.4825513,115400,-63.990234375
1749021054.7458467,115600,-63.53515625
1749021135.1904743,115750,-63.578125
1749021372.8948224,116200,-63.720703125
1749021426.7534204,116300,-63.107421875
1749021721.6577537,116850,-63.701171875
1749021907.9063356,117200,-64.177734375
1749024415.8120263,117800,-63.783203125
1749024494.976084,117950,-64.287109375
1749024547.3269963,118050,-64.166015625
1749025531.1920326,119950,-63.884765625
1749028113.029643,120700,-64.271484375
1749028192.4393353,120850,-63.67578125
1749028217.5840397,120900,-63.501953125
1749028428.4416492,121300,-63.3203125
1749028533.5008588,121500,-63.611328125
1749028665.0220988,121750,-64.013671875
1749028821.3682203,122050,-64.107421875
1749028846.03775,122100,-63.443359375
1749031298.3711174,122700,-63.275390625
1749031637.6028395,123350,-63.521484375
1749031663.8167248,123400,-63.6171875
1749031716.0810947,123500,-64.16015625
1749031850.6349776,123750,-62.84765625
1749031877.1848655,123800,-63.166015625
1749031929.9116483,123900,-63.431640625
1749032192.9536068,124400,-64.5390625
1749032219.2825077,124450,-63.49609375
1749034893.1140997,125350,-64.716796875
1749034919.6279376,125400,-64.001953125
1749035051.7488072,125650,-63.970703125
1749035293.3375816,126100,-63.619140625
1749035372.4740746,126250,-63.337890625
1749035638.5873423,126750,-63.99609375
1749035691.3820164,126850,-63.916015625
1749035744.962192,126950,-63.76953125
1749035797.4454536,127050,-64.048828125
1749035901.4920826,127250,-63.375
1749035954.3873172,127350,-64.283203125
1749035983.3056197,127400,-63.87890625
1749038276.5138113,127600,-64.4609375
1749038302.367666,127650,-64.095703125
1749038354.8471448,127750,-64.109375
1749038432.735314,127900,-64.076171875
1749038510.3092787,128050,-63.837890625
1749038688.246839,128400,-63.716796875
1749038871.1097097,128750,-63.197265625
1749039009.4771202,129000,-63.642578125
1749039189.5588117,129350,-63.849609375
1749039242.3572593,129450,-63.615234375
1749039294.9183097,129550,-64.08203125
1749039347.570075,129650,-64.140625
1749039373.489866,129700,-64.337890625
1749039504.6188436,129950,-64.0234375
1749041868.2195141,130300,-63.89453125
1749042052.8271534,130650,-63.7421875
1749042078.6067607,130700,-64.580078125
1749042182.408937,130900,-63.6328125
1749042393.8445415,131300,-63.330078125
1749042876.9091098,132200,-64.416015625
1749042929.89135,132300,-63.94921875
1749045252.094787,132500,-64.103515625
1749045277.1695318,132550,-63.5625
1749045379.866998,132750,-64.0703125
1749045587.4745889,133150,-63.984375
1749045643.3699303,133250,-63.794921875
1749045698.903371,133350,-63.90234375
1749045858.6307735,133650,-63.88671875
1749046099.749915,134100,-63.708984375
1749046256.5541577,134400,-64.400390625
1749046282.9719281,134450,-63.6328125
1749046335.305847,134550,-64.10546875
1749046549.606698,134950,-64.109375
1749048836.0194468,135100,-64.416015625
1749049077.0048885,135550,-64.12109375
1749049129.4578779,135650,-63.76953125
1749049182.845282,135750,-63.59765625
1749049315.359618,136000,-63.984375
1749049342.3078804,136050,-64.0625
1749049369.940268,136100,-63.72265625
1749049448.8160045,136250,-63.240234375
1749049527.297709,136400,-63.78125
1749049580.218918,136500,-63.8828125
1749049740.097981,136800,-63.728515625
1749049792.7921984,136900,-64.357421875
1749049819.425154,136950,-63.6875
1749049951.5625677,137200,-64.294921875
1749052335.5879083,137550,-63.701171875
1749052547.37608,137950,-64.453125
1749053024.769763,138850,-64.603515625
1749053079.2878423,138950,-63.955078125
1749053234.0618155,139250,-64.279296875
1749053312.6470983,139400,-64.5859375
1749053364.9934852,139500,-64.009765625
1749053442.5653203,139650,-64.267578125
1749053492.3970423,139750,-63.765625
1749053517.3129706,139800,-64.123046875
1749055787.9036775,140000,-64.34375
1749055920.6862478,140250,-64.408203125
1749056000.1880684,140400,-64.22265625
1749056026.501399,140450,-64.578125
1749056104.7130878,140600,-64.0078125
1749056183.2507582,140750,-63.66015625
1749056263.8449845,140900,-63.763671875
1749056342.5845232,141050,-64.435546875
1749056445.6820083,141250,-63.505859375
1749056577.182612,141500,-64.119140625
1749056710.3799164,141750,-64.337890625
1749056789.7543843,141900,-64.43359375
1749056894.9576569,142100,-63.94921875
1749057078.4416935,142450,-64.2890625
1749059325.8750868,142500,-64.1796875
1749059352.5077617,142550,-64.1015625
1749059458.723617,142750,-64.265625
1749059565.4358017,142950,-64.638671875
1749059592.2739997,143000,-63.935546875
1749059618.6532178,143050,-64.19921875
1749059697.9491847,143200,-64.849609375
1749059724.1917286,143250,-63.80859375
1749059884.4149282,143550,-64.513671875
1749059990.6175818,143750,-63.447265625
1749060019.389838,143800,-63.345703125
1749060074.9187026,143900,-63.43359375
1749060260.9543083,144250,-63.943359375
1749060286.9375558,144300,-63.330078125
1749060416.4974928,144550,-64.10546875
1749060442.3894067,144600,-63.84765625
1749060468.8261786,144650,-64.140625
1749060522.098718,144750,-64.03515625
1749062838.4355037,145000,-64.158203125
1749062998.5043657,145300,-64.234375
1749063393.2477918,146050,-64.458984375
1749064109.079556,147400,-64.0546875
1749066706.4987354,148150,-63.783203125
1749066813.8630311,148350,-63.986328125
1749066893.1660492,148500,-64.45703125
1749066946.514935,148600,-64.02734375
1749067031.5726666,148750,-63.369140625
1749067058.2812152,148800,-63.513671875
1749067165.0738773,149000,-63.935546875
1749067218.1731808,149100,-63.9609375
1749067325.5260758,149300,-63.8984375
1749067677.1085827,149950,-64.19921875
1749069977.1739264,150050,-63.880859375
1749070003.6378348,150100,-64.7421875
1749070245.6742384,150550,-64.103515625
1749070303.0401552,150650,-63.88671875
1749070805.6780953,151600,-63.927734375
1749071017.4269493,152000,-64.232421875
1749073550.8578973,152600,-64.390625
1749073605.7763886,152700,-63.7890625
1749073741.8537521,152950,-64.498046875
1749073768.3978689,153000,-63.931640625
1749073794.4330788,153050,-64.185546875
1749073844.7772048,153150,-64.009765625
1749074140.9251106,153700,-63.88671875
1749074220.3039324,153850,-64.529296875
1749074462.0484698,154300,-63.720703125
1749074540.6428587,154450,-63.556640625
1749074754.6821175,154850,-64.26171875
1749074808.4257069,154950,-63.888671875
1749077049.1937554,155050,-63.5625
1749077129.7149074,155200,-63.578125
1749077156.5418222,155250,-64.0
1749077396.5792236,155700,-64.375
1749077498.8911319,155900,-63.673828125
1749077793.5308614,156450,-64.4375
1749077899.639831,156650,-63.642578125
1749077952.9658213,156750,-64.150390625
1749080537.5397525,157550,-63.85546875
1749080890.8303297,158200,-64.91015625
1749081103.4957821,158600,-64.09765625
1749081156.8253899,158700,-64.0
1749081345.0284367,159050,-64.052734375
1749081371.8779337,159100,-64.078125
1749081535.6388998,159400,-64.677734375
1749081747.9857812,159800,-64.109375
1749084226.9754949,160300,-64.107421875
1749084258.7117615,160350,-64.994140625
1749084841.2739096,161450,-64.513671875
1749084893.7759616,161550,-64.212890625
1749085058.7903845,161850,-64.220703125
1749085138.6535897,162000,-64.37109375
1749085191.6059513,162100,-64.275390625
1749087681.0814238,162650,-64.326171875
1749088047.9095836,163350,-63.982421875
1749088237.0454135,163700,-64.041015625
1749088290.6218145,163800,-63.666015625
1749088479.8270972,164150,-63.96875
1749088639.4253166,164450,-63.970703125
1749088665.742427,164500,-64.099609375
1749088745.4910872,164650,-64.20703125
1749088772.1369784,164700,-64.57421875
1749088798.676276,164750,-63.85546875
1749088904.3138924,164950,-64.134765625
1749091098.1949558,165000,-64.123046875
1749091207.503039,165200,-63.974609375
1749091261.3531625,165300,-64.07421875
1749091341.83105,165450,-64.818359375
1749091395.3533182,165550,-64.3046875
1749091581.6020756,165900,-63.935546875
1749091608.2312984,165950,-63.646484375
1749091634.6476378,166000,-64.556640625
1749091843.322948,166400,-63.841796875
1749091922.197409,166550,-63.9765625
1749092032.4462385,166750,-64.46875
1749092085.5150027,166850,-64.251953125
1749092219.8596144,167100,-63.837890625
1749094833.2875113,167800,-64.2265625
1749095049.7907166,168200,-65.015625
1749095131.9061086,168350,-64.181640625
1749095158.7957525,168400,-64.177734375
1749095344.8540618,168750,-63.759765625
1749095397.366067,168850,-64.845703125
1749095477.105806,169000,-64.234375
1749095503.8013413,169050,-64.087890625
1749095530.3074815,169100,-64.234375
1749095691.5985,169400,-64.794921875
1749095721.4344325,169450,-64.0
1749095990.5217938,169950,-64.541015625
1749098403.0103576,170300,-64.294921875
1749098531.8736534,170550,-64.615234375
1749098558.0053234,170600,-64.173828125
1749098691.4576206,170850,-64.103515625
1749098877.257949,171200,-64.220703125
1749098986.6498988,171400,-64.076171875
1749099015.1438215,171450,-64.76171875
1749099097.706437,171600,-64.154296875
1749099123.9457557,171650,-64.03125
1749099557.1715899,172450,-64.546875
1749101784.4747453,172550,-64.04296875
1749101995.6858482,172950,-64.498046875
1749102077.470636,173100,-64.19921875
1749102343.539761,173600,-63.9140625
1749102370.621982,173650,-63.916015625
1749102397.6425252,173700,-64.12109375
1749102530.0099833,173950,-64.6328125
1749102636.358619,174150,-63.85546875
1749102875.5634103,174600,-64.087890625
1749102903.1098437,174650,-64.32421875
1749103035.337849,174900,-64.09765625
1749105377.6181855,175100,-64.732421875
1749105404.7217977,175150,-64.41796875
1749105430.8005924,175200,-64.021484375
1749105592.41313,175500,-63.884765625
1749105753.157235,175800,-64.232421875
1749105888.7105534,176050,-64.541015625
1749105943.6085002,176150,-64.314453125
1749106359.6933584,176900,-64.78515625
1749106584.1256356,177300,-64.216796875
1749108997.0724185,177700,-63.9609375
1749109023.8821118,177750,-64.501953125
1749109050.7032702,177800,-64.00390625
1749109217.6136413,178100,-64.1484375
1749109300.9532022,178250,-63.9140625
1749109328.495446,178300,-63.923828125
1749109439.9608226,178500,-64.45703125
1749109466.8866987,178550,-64.650390625
1749109631.1952093,178850,-64.80078125
1749110006.0961058,179550,-64.205078125
1749110141.9466221,179800,-64.24609375
1749110193.82929,179900,-64.369140625
1749112597.9541886,180300,-64.505859375
1749112651.5985377,180400,-64.484375
1749112731.9010673,180550,-64.5703125
1749112921.1590438,180900,-64.107421875
1749112947.855723,180950,-64.1171875
1749113109.7150111,181250,-64.046875
1749113192.231586,181400,-64.029296875
1749113381.1442974,181750,-64.705078125
1749113627.5419738,182200,-64.75390625
1749116278.6572564,183100,-64.015625
1749116332.383265,183200,-64.966796875
1749116439.0682821,183400,-63.92578125
1749116595.901351,183700,-64.3984375
1749116806.0674882,184100,-64.18359375
1749116987.85189,184450,-64.228515625
1749117227.6440687,184900,-64.5703125
1749119542.7831984,185100,-65.103515625
