Wall time,Step,Value
1748867102.0281155,300,13.519697189331055
1748867125.038341,500,14.198339462280273
1748867163.6588306,800,13.310623168945312
1748867216.2836177,1200,12.620367050170898
1748867283.3028662,1700,12.791311264038086
1748867309.7852323,1900,12.284990310668945
1748867337.251377,2100,12.140701293945312
1748867376.231442,2400,13.445167541503906
1748867540.4289694,2700,12.275577545166016
1748867568.1641002,2900,12.854402542114258
1748867687.7063618,3800,11.336400985717773
1748867712.5189679,4000,11.827543258666992
1748867725.7182643,4100,10.737075805664062
1748867740.1671712,4200,10.696382522583008
1748867795.1119034,4600,10.865708351135254
1748867989.536478,5100,10.09216022491455
1748868016.0721605,5300,9.785714149475098
1748868028.9823956,5400,9.919485092163086
1748868054.5823321,5600,9.458454132080078
1748868067.3479412,5700,10.021095275878906
1748868095.3075988,5900,8.289213180541992
1748868250.5327263,7000,8.2904052734375
1748868528.2354915,8100,7.358283042907715
1748868542.9503894,8200,8.07571029663086
1748868556.2711833,8300,7.505697250366211
1748868610.1462631,8700,7.396615505218506
1748868653.1862624,9000,7.6912641525268555
1748868666.3937683,9100,7.2621307373046875
1748868719.1464267,9500,7.681124687194824
1748868758.87403,9800,7.064000129699707
1748868931.3502011,10100,7.392333984375
1748868986.6821737,10500,6.837545394897461
1748869001.6680586,10600,6.654840469360352
1748869015.2377274,10700,6.855227470397949
1748869028.8269932,10800,7.149080276489258
1748869107.8614519,11400,6.372976779937744
1748869134.3693228,11600,6.5521650314331055
1748876608.127544,12600,4.572471618652344
1748876644.8443182,12900,3.406543254852295
1748876683.3293965,13200,3.3431172370910645
1748876697.130427,13300,3.738802909851074
1748876724.7080405,13500,3.732982635498047
1748876779.238874,13900,3.46172833442688
1748876791.361537,14000,3.4604151248931885
1748876815.3516994,14200,3.286993980407715
1748876882.278357,14700,3.234504222869873
1748877148.9506595,15900,3.04191255569458
1748877163.4066982,16000,2.9343724250793457
1748877177.7764075,16100,2.861654758453369
1748877248.3277054,16600,2.824446678161621
1748877304.945658,17000,2.6950862407684326
1748877357.0057647,17400,2.683499813079834
1748877469.5557008,17500,2.517655372619629
1748877545.9143188,18100,2.5565195083618164
1748877589.2831383,18400,2.675516128540039
1748877602.9910176,18500,2.593059778213501
1748877615.6229684,18600,2.46162748336792
1748877629.0422115,18700,2.6522445678710938
